product_id,product_name,brand,category,subcategory,description,price,cost,color,weight_kg,rating,supplier_id
5968,Packt Programming 2403,Packt,Books,Programming,Packt Programming designed for high performance and everyday use. Premium quality with modern features.,1915.65,24.45,Silver,8.01,4.0,902
5969,Under Armour Fitness 3871,Under Armour,Sports,Fitness,Under Armour Fitness designed for high performance and everyday use. Premium quality with modern features.,978.23,475.35,Black,16.08,5.0,1085
5970,Adidas Shoes 4150,Adidas,Fashion,Shoes,Adidas Shoes designed for high performance and everyday use. Premium quality with modern features.,1376.46,1290.22,Silver,6.77,4.4,1700
5971,Bosch Kitchen 3655,Bosch,Home,Kitchen,Bosch Kitchen designed for high performance and everyday use. Premium quality with modern features.,2327.96,348.27,Black,16.26,4.6,1099
5972,Asus Laptop 1652,Asus,Electronics,Laptop,Asus Laptop designed for high performance and everyday use. Premium quality with modern features.,2263.0,311.04,Gray,19.05,4.8,66
5973,O'Reilly Programming 768,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,857.5,781.97,Silver,10.5,4.6,916
5974,Nike Shoes 1756,Nike,Fashion,Shoes,Nike Shoes designed for high performance and everyday use. Premium quality with modern features.,395.81,370.37,Red,11.66,3.6,69
5975,KitchenAid Kitchen 3850,KitchenAid,Home,Kitchen,KitchenAid Kitchen designed for high performance and everyday use. Premium quality with modern features.,1263.55,436.93,Black,5.47,4.4,1406
5976,Philips Kitchen 973,Philips,Home,Kitchen,Philips Kitchen designed for high performance and everyday use. Premium quality with modern features.,1732.78,676.97,Red,0.94,4.6,150
5977,Manning Programming 4885,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,640.75,111.16,Gray,13.41,3.7,78
5978,Steelcase Furniture 2313,Steelcase,Home,Furniture,Steelcase Furniture designed for high performance and everyday use. Premium quality with modern features.,188.66,644.9,Gray,5.4,4.8,1978
5979,Google Phone 1235,Google,Electronics,Phone,Google Phone designed for high performance and everyday use. Premium quality with modern features.,2207.01,459.47,Gray,1.35,4.1,89
5980,Packt Programming 4541,Packt,Books,Programming,Packt Programming designed for high performance and everyday use. Premium quality with modern features.,2085.75,1134.47,Gray,2.32,3.8,772
5981,KitchenAid Kitchen 900,KitchenAid,Home,Kitchen,KitchenAid Kitchen designed for high performance and everyday use. Premium quality with modern features.,2426.49,1486.66,Blue,1.33,3.6,593
5982,Puma Shoes 4118,Puma,Fashion,Shoes,Puma Shoes designed for high performance and everyday use. Premium quality with modern features.,2403.09,1226.6,Blue,16.04,4.6,432
5983,Nike Fitness 3516,Nike,Sports,Fitness,Nike Fitness designed for high performance and everyday use. Premium quality with modern features.,1395.75,351.77,Red,15.26,3.7,1800
5984,Adidas Fitness 7358,Adidas,Sports,Fitness,Adidas Fitness designed for high performance and everyday use. Premium quality with modern features.,1086.26,1626.88,Red,15.66,4.0,876
5985,Nike Fitness 4912,Nike,Sports,Fitness,Nike Fitness designed for high performance and everyday use. Premium quality with modern features.,1519.78,753.17,White,16.67,3.9,63
5986,Packt Programming 6510,Packt,Books,Programming,Packt Programming designed for high performance and everyday use. Premium quality with modern features.,1773.93,255.99,Black,14.58,4.1,603
5987,HP Laptop 4906,HP,Electronics,Laptop,HP Laptop designed for high performance and everyday use. Premium quality with modern features.,1291.23,1575.26,Gray,5.4,3.7,1071
5988,Nike Fitness 3801,Nike,Sports,Fitness,Nike Fitness designed for high performance and everyday use. Premium quality with modern features.,1374.22,1269.26,Red,10.8,3.6,870
5989,Nike Fitness 2979,Nike,Sports,Fitness,Nike Fitness designed for high performance and everyday use. Premium quality with modern features.,521.52,593.59,Gray,8.34,4.4,89
5990,Puma Shoes 2456,Puma,Fashion,Shoes,Puma Shoes designed for high performance and everyday use. Premium quality with modern features.,2097.79,1514.22,Red,10.41,4.1,939
5991,Manning Programming 6354,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,2147.65,742.71,Silver,11.1,3.6,1747
5992,Ashley Furniture 2950,Ashley,Home,Furniture,Ashley Furniture designed for high performance and everyday use. Premium quality with modern features.,2042.05,1637.67,Gray,19.84,4.3,447
5993,Steelcase Furniture 3816,Steelcase,Home,Furniture,Steelcase Furniture designed for high performance and everyday use. Premium quality with modern features.,2103.88,1528.32,Blue,10.25,3.9,392
5994,Samsung Phone 1632,Samsung,Electronics,Phone,Samsung Phone designed for high performance and everyday use. Premium quality with modern features.,866.43,1616.86,Blue,10.83,4.8,331
5995,Philips Kitchen 4584,Philips,Home,Kitchen,Philips Kitchen designed for high performance and everyday use. Premium quality with modern features.,963.63,773.62,White,15.85,4.6,755
5996,Under Armour Fitness 2018,Under Armour,Sports,Fitness,Under Armour Fitness designed for high performance and everyday use. Premium quality with modern features.,1090.23,1461.71,Gray,2.99,4.8,1953
5997,KitchenAid Kitchen 1055,KitchenAid,Home,Kitchen,KitchenAid Kitchen designed for high performance and everyday use. Premium quality with modern features.,1778.7,1534.94,Gray,8.72,4.2,612
5998,Manning Programming 177,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,1077.54,894.9,Gray,13.29,3.8,62
5999,O'Reilly Programming 7987,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,723.75,674.05,Blue,3.71,4.7,516
6000,Nike Shoes 6339,Nike,Fashion,Shoes,Nike Shoes designed for high performance and everyday use. Premium quality with modern features.,982.21,1134.41,White,10.33,4.2,1909
6001,KitchenAid Kitchen 4058,KitchenAid,Home,Kitchen,KitchenAid Kitchen designed for high performance and everyday use. Premium quality with modern features.,566.08,322.47,White,1.44,4.2,527
6002,Manning Programming 6565,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,2004.91,1632.82,Red,14.74,5.0,825
6003,Ashley Furniture 461,Ashley,Home,Furniture,Ashley Furniture designed for high performance and everyday use. Premium quality with modern features.,672.76,508.84,Silver,0.57,4.7,1014
6004,Manning Programming 3762,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,109.3,1005.37,Silver,5.8,3.6,47
6005,Bosch Kitchen 9344,Bosch,Home,Kitchen,Bosch Kitchen designed for high performance and everyday use. Premium quality with modern features.,57.32,1493.28,Red,13.23,3.9,418
6006,O'Reilly Programming 7756,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,2034.18,596.23,Blue,8.73,4.7,1931
6007,Ashley Furniture 7155,Ashley,Home,Furniture,Ashley Furniture designed for high performance and everyday use. Premium quality with modern features.,1620.24,1363.62,White,9.32,3.5,787
6008,JBL Headphones 6618,JBL,Electronics,Headphones,JBL Headphones designed for high performance and everyday use. Premium quality with modern features.,2115.48,1123.1,Red,8.01,4.5,1791
6009,Lenovo Laptop 2745,Lenovo,Electronics,Laptop,Lenovo Laptop designed for high performance and everyday use. Premium quality with modern features.,348.21,1138.13,Blue,9.24,4.3,1288
6010,Adidas Shoes 7757,Adidas,Fashion,Shoes,Adidas Shoes designed for high performance and everyday use. Premium quality with modern features.,1184.05,877.98,Black,7.17,4.0,33
6011,Packt Programming 3157,Packt,Books,Programming,Packt Programming designed for high performance and everyday use. Premium quality with modern features.,2201.35,84.92,Black,4.29,4.9,1942
6012,Manning Programming 8551,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,445.61,234.46,Silver,12.29,3.8,781
6013,Nike Fitness 683,Nike,Sports,Fitness,Nike Fitness designed for high performance and everyday use. Premium quality with modern features.,362.25,465.6,Red,5.09,4.0,1891
6014,Nike Fitness 8587,Nike,Sports,Fitness,Nike Fitness designed for high performance and everyday use. Premium quality with modern features.,552.67,1077.12,Red,17.8,3.8,351
6015,O'Reilly Programming 4270,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,2301.42,1379.02,Silver,7.64,4.0,728
6016,H&M Clothing 2652,H&M,Fashion,Clothing,H&M Clothing designed for high performance and everyday use. Premium quality with modern features.,1957.55,298.04,Gray,12.03,4.3,1293
6017,O'Reilly Programming 7965,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,1575.99,647.66,Black,15.0,3.7,567
6018,Bosch Kitchen 5876,Bosch,Home,Kitchen,Bosch Kitchen designed for high performance and everyday use. Premium quality with modern features.,2032.98,117.88,White,5.68,4.6,566
6019,Manning Programming 3233,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,112.48,292.19,Black,9.35,4.5,961
6020,LG Monitor 8229,LG,Electronics,Monitor,LG Monitor designed for high performance and everyday use. Premium quality with modern features.,398.82,214.18,Gray,17.9,4.6,1153
6021,O'Reilly Programming 5687,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,1304.63,1197.1,White,17.68,4.4,429
6022,Ashley Furniture 9245,Ashley,Home,Furniture,Ashley Furniture designed for high performance and everyday use. Premium quality with modern features.,269.8,754.89,Gray,9.04,4.7,1967
6023,Adidas Shoes 3438,Adidas,Fashion,Shoes,Adidas Shoes designed for high performance and everyday use. Premium quality with modern features.,1530.19,1629.4,Red,15.81,3.6,549
6024,Packt Programming 5401,Packt,Books,Programming,Packt Programming designed for high performance and everyday use. Premium quality with modern features.,2439.21,807.02,White,17.73,4.9,579
6025,Under Armour Fitness 1911,Under Armour,Sports,Fitness,Under Armour Fitness designed for high performance and everyday use. Premium quality with modern features.,84.85,278.51,Gray,15.85,4.3,1148
6026,Asus Laptop 7571,Asus,Electronics,Laptop,Asus Laptop designed for high performance and everyday use. Premium quality with modern features.,60.23,1261.94,Black,11.62,4.9,183
6027,Bosch Kitchen 7240,Bosch,Home,Kitchen,Bosch Kitchen designed for high performance and everyday use. Premium quality with modern features.,2364.19,1722.23,White,12.59,4.0,1122
6028,Manning Programming 4457,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,1648.15,1387.42,White,0.83,4.3,1126
6029,Zara Clothing 1079,Zara,Fashion,Clothing,Zara Clothing designed for high performance and everyday use. Premium quality with modern features.,599.92,1580.09,Silver,19.6,4.7,1631
6030,Adidas Shoes 2803,Adidas,Fashion,Shoes,Adidas Shoes designed for high performance and everyday use. Premium quality with modern features.,31.05,1485.84,Silver,12.7,4.5,1046
6031,Under Armour Fitness 3484,Under Armour,Sports,Fitness,Under Armour Fitness designed for high performance and everyday use. Premium quality with modern features.,2183.01,67.32,White,11.52,3.5,455
6032,Under Armour Fitness 1194,Under Armour,Sports,Fitness,Under Armour Fitness designed for high performance and everyday use. Premium quality with modern features.,2080.88,811.06,Gray,0.74,3.5,1706
6033,O'Reilly Programming 2665,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,1442.25,1254.73,Red,9.01,3.8,849
6034,O'Reilly Programming 9196,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,2091.92,1595.58,White,4.89,4.8,194
6035,BenQ Monitor 8930,BenQ,Electronics,Monitor,BenQ Monitor designed for high performance and everyday use. Premium quality with modern features.,980.06,1236.56,Blue,10.99,5.0,1037
6036,IKEA Furniture 7226,IKEA,Home,Furniture,IKEA Furniture designed for high performance and everyday use. Premium quality with modern features.,2129.64,1204.15,Silver,7.61,3.8,1634
6037,Adidas Fitness 3646,Adidas,Sports,Fitness,Adidas Fitness designed for high performance and everyday use. Premium quality with modern features.,833.42,442.8,Gray,19.0,3.6,1826
6038,Samsung Monitor 8255,Samsung,Electronics,Monitor,Samsung Monitor designed for high performance and everyday use. Premium quality with modern features.,895.46,1447.76,Black,7.65,4.6,111
6039,IKEA Furniture 234,IKEA,Home,Furniture,IKEA Furniture designed for high performance and everyday use. Premium quality with modern features.,2144.05,1302.68,Silver,8.6,4.2,965
